DATE,WEB_NAME,NETWORK,DEVICE_TYPE,OPERATING_SYSTEM,GENDER,AGE_GROUP,KRAJ,IMPRESSIONS,CLICKS,CONVERSIONS,CONVERSION_VALUE,MONEY
2026-08-19,Aktualitky.cz,context,Tv,,Muž,18 - 24,Moravskoslezský kraj,1,0,0,0.0,0.0
2026-08-19,Baráky.cz,context,Tablet,Android,Muž,Neznámý,Hlavní město Praha,22,0,0,0.0,0.0
2026-08-19,Baráky.cz,context,Tablet,Android,Muž,Neznámý,Středočeský kraj,64,0,0,0.0,0.0
2026-08-19,Baráky.cz,context,Tablet,Android,Muž,Neznámý,Jihočeský kraj,87,0,0,0.0,0.0
2026-08-19,Baráky.cz,context,Tablet,Android,Muž,Neznámý,Plzeňský kraj,349,0,0,0.0,0.01
2026-08-19,Baráky.cz,context,Tablet,Android,Muž,Neznámý,Karlovarský kraj,21,0,0,0.0,0.0
2026-08-19,Baráky.cz,context,Tablet,Android,Muž,Neznámý,Ústecký kraj,97,0,0,0.0,0.0
2026-08-19,Baráky.cz,context,Tablet,Android,Muž,Neznámý,Liberecký kraj,60,0,0,0.0,0.0
2026-08-19,Baráky.cz,context,Tablet,Android,Muž,Neznámý,Královéhradecký kraj,156,0,0,0.0,0.0
2026-08-19,Baráky.cz,context,Tablet,Android,Muž,Neznámý,Pardubický kraj,14,0,0,0.0,0.0
2026-08-19,Baráky.cz,context,Tablet,Android,Muž,Neznámý,Kraj Vysočina,15,0,0,0.0,0.0
2026-08-19,Baráky.cz,context,Tablet,Android,Muž,Neznámý,Jihomoravský kraj,27,0,0,0.0,0.0
2026-08-19,Baráky.cz,context,Tablet,Android,Muž,Neznámý,Olomoucký kraj,20,0,0,0.0,0.0
2026-08-19,Baráky.cz,context,Tablet,Android,Muž,Neznámý,Zlínský kraj,30,0,0,0.0,0.0
2026-08-19,Baráky.cz,context,Tablet,Android,Muž,Neznámý,Moravskoslezský kraj,17,0,0,0.0,0.0
2026-08-19,Drbárna.cz,context,Desktop,Windows,Muž,25 - 39,Hlavní město Praha,5992,4,0,0.0,65.68
2026-08-19,Drbárna.cz,context,Desktop,Windows,Muž,25 - 39,Středočeský kraj,2115,2,0,0.0,23.18
2026-08-19,Drbárna.cz,context,Desktop,Windows,Muž,25 - 39,Jihočeský kraj,14651,33,0,0.0,160.59
2026-08-19,Drbárna.cz,context,Desktop,Windows,Muž,25 - 39,Plzeňský kraj,8113,8,1,3.51,88.93
2026-08-19,Drbárna.cz,context,Desktop,Windows,Muž,25 - 39,Karlovarský kraj,3344,5,1,3.51,36.65
2026-08-19,Drbárna.cz,context,Desktop,Windows,Muž,25 - 39,Ústecký kraj,4789,3,0,0.0,52.49
2026-08-19,Drbárna.cz,context,Desktop,Windows,Muž,25 - 39,Liberecký kraj,49114,60,6,21.03,538.33
2026-08-19,Drbárna.cz,context,Desktop,Windows,Muž,25 - 39,Královéhradecký kraj,17539,20,2,7.01,192.24
2026-08-19,Drbárna.cz,context,Desktop,Windows,Muž,25 - 39,Pardubický kraj,14756,15,2,7.01,161.74
2026-08-19,Drbárna.cz,context,Desktop,Windows,Muž,25 - 39,Kraj Vysočina,3011,2,0,0.0,33.0
2026-08-19,Drbárna.cz,context,Desktop,Windows,Muž,25 - 39,Jihomoravský kraj,32425,45,3,10.52,355.41
2026-08-19,Drbárna.cz,context,Desktop,Windows,Muž,25 - 39,Olomoucký kraj,21871,36,1,3.51,239.73
2026-08-19,Drbárna.cz,context,Desktop,Windows,Muž,25 - 39,Zlínský kraj,9644,12,1,3.51,105.71
2026-08-19,Drbárna.cz,context,Desktop,Windows,Muž,25 - 39,Moravskoslezský kraj,8512,8,0,0.0,93.3
2026-08-19,Drbárna.cz,context,SmartPhone,iOS,Neznámý,Neznámý,Hlavní město Praha,564,1,0,0.0,4.02
2026-08-19,Drbárna.cz,context,SmartPhone,iOS,Neznámý,Neznámý,Středočeský kraj,10679,13,0,0.0,76.2
2026-08-19,Drbárna.cz,context,SmartPhone,iOS,Neznámý,Neznámý,Jihočeský kraj,18140,43,0,0.0,129.43
2026-08-19,Drbárna.cz,context,SmartPhone,iOS,Neznámý,Neznámý,Plzeňský kraj,570,1,0,0.0,4.07
2026-08-19,Drbárna.cz,context,SmartPhone,iOS,Neznámý,Neznámý,Karlovarský kraj,5296,2,0,0.0,37.79
2026-08-19,Drbárna.cz,context,SmartPhone,iOS,Neznámý,Neznámý,Ústecký kraj,3782,5,0,0.0,26.99
2026-08-19,Drbárna.cz,context,SmartPhone,iOS,Neznámý,Neznámý,Liberecký kraj,4982,9,0,0.0,35.55
2026-08-19,Drbárna.cz,context,SmartPhone,iOS,Neznámý,Neznámý,Královéhradecký kraj,3976,8,0,0.0,28.37
2026-08-19,Drbárna.cz,context,SmartPhone,iOS,Neznámý,Neznámý,Pardubický kraj,11099,20,0,0.0,79.19
2026-08-19,Drbárna.cz,context,SmartPhone,iOS,Neznámý,Neznámý,Kraj Vysočina,934,1,0,0.0,6.66
2026-08-19,Drbárna.cz,context,SmartPhone,iOS,Neznámý,Neznámý,Jihomoravský kraj,2862,3,0,0.0,20.42
2026-08-19,Drbárna.cz,context,SmartPhone,iOS,Neznámý,Neznámý,Olomoucký kraj,10400,18,0,0.0,74.21
2026-08-19,Drbárna.cz,context,SmartPhone,iOS,Neznámý,Neznámý,Zlínský kraj,1375,3,0,0.0,9.81
2026-08-19,Drbárna.cz,context,SmartPhone,iOS,Neznámý,Neznámý,Moravskoslezský kraj,2854,5,0,0.0,20.36
2026-08-19,Drbárna.cz,context,Desktop,macOS,Neznámý,25 - 39,Hlavní město Praha,1,0,0,0.0,0.01
2026-08-19,Drbárna.cz,context,Desktop,macOS,Neznámý,25 - 39,Středočeský kraj,2,0,0,0.0,0.01
2026-08-19,Drbárna.cz,context,Desktop,macOS,Neznámý,25 - 39,Jihočeský kraj,8,0,0,0.0,0.05
2026-08-19,Drbárna.cz,context,Desktop,macOS,Neznámý,25 - 39,Plzeňský kraj,2,0,0,0.0,0.01
2026-08-19,Drbárna.cz,context,Desktop,macOS,Neznámý,25 - 39,Karlovarský kraj,3,0,0,0.0,0.02
2026-08-19,Drbárna.cz,context,Desktop,macOS,Neznámý,25 - 39,Ústecký kraj,6,0,0,0.0,0.04
2026-08-19,Drbárna.cz,context,Desktop,macOS,Neznámý,25 - 39,Liberecký kraj,1,0,0,0.0,0.01
2026-08-19,Drbárna.cz,context,Desktop,macOS,Neznámý,25 - 39,Královéhradecký kraj,1,0,0,0.0,0.01
2026-08-19,Drbárna.cz,context,Desktop,macOS,Neznámý,25 - 39,Pardubický kraj,3,0,0,0.0,0.02
2026-08-19,Drbárna.cz,context,Desktop,macOS,Neznámý,25 - 39,Kraj Vysočina,2,0,0,0.0,0.01
2026-08-19,Drbárna.cz,context,Desktop,macOS,Neznámý,25 - 39,Jihomoravský kraj,3,0,0,0.0,0.02
2026-08-19,Drbárna.cz,context,Desktop,macOS,Neznámý,25 - 39,Olomoucký kraj,1,0,0,0.0,0.01
2026-08-19,Drbárna.cz,context,Desktop,macOS,Neznámý,25 - 39,Zlínský kraj,1,0,0,0.0,0.01
2026-08-19,Drbárna.cz,context,Desktop,macOS,Neznámý,25 - 39,Moravskoslezský kraj,1,0,0,0.0,0.01
2026-08-19,Kliknito.cz,context,,,Neznámý,Neznámý,Hlavní město Praha,2,0,0,0.0,0.0
2026-08-19,Kliknito.cz,context,,,Neznámý,Neznámý,Středočeský kraj,1,0,0,0.0,0.0
2026-08-19,Kliknito.cz,context,,,Neznámý,Neznámý,Jihočeský kraj,1,0,0,0.0,0.0
2026-08-19,Kliknito.cz,context,,,Neznámý,Neznámý,Plzeňský kraj,3,0,0,0.0,0.0
2026-08-19,Kliknito.cz,context,,,Neznámý,Neznámý,Karlovarský kraj,1,0,0,0.0,0.0
2026-08-19,Kliknito.cz,context,,,Neznámý,Neznámý,Ústecký kraj,2,0,0,0.0,0.0
2026-08-19,Kliknito.cz,context,,,Neznámý,Neznámý,Liberecký kraj,2,0,0,0.0,0.0
2026-08-19,Kliknito.cz,context,,,Neznámý,Neznámý,Královéhradecký kraj,2,0,0,0.0,0.0
2026-08-19,Kliknito.cz,context,,,Neznámý,Neznámý,Pardubický kraj,5,0,0,0.0,0.0
2026-08-19,Kliknito.cz,context,,,Neznámý,Neznámý,Kraj Vysočina,1,0,0,0.0,0.0
2026-08-19,Kliknito.cz,context,,,Neznámý,Neznámý,Jihomoravský kraj,3,0,0,0.0,0.0
2026-08-19,Kliknito.cz,context,,,Neznámý,Neznámý,Olomoucký kraj,1,0,0,0.0,0.0
2026-08-19,Kliknito.cz,context,,,Neznámý,Neznámý,Zlínský kraj,3,0,0,0.0,0.0
2026-08-19,Kliknito.cz,context,,,Neznámý,Neznámý,Moravskoslezský kraj,1,0,0,0.0,0.0
2026-08-19,Kliknito.cz,context,Desktop,macOS,Žena,40 - 59,Hlavní město Praha,9553,20,2,479.69,172.94
2026-08-19,Kliknito.cz,context,Desktop,macOS,Žena,40 - 59,Středočeský kraj,4710,15,0,0.0,85.26
2026-08-19,Kliknito.cz,context,Desktop,macOS,Žena,40 - 59,Jihočeský kraj,8910,28,2,479.69,161.3
2026-08-19,Kliknito.cz,context,Desktop,macOS,Žena,40 - 59,Plzeňský kraj,34071,79,4,959.37,616.78
2026-08-19,Kliknito.cz,context,Desktop,macOS,Žena,40 - 59,Karlovarský kraj,23359,58,2,479.69,422.86
2026-08-19,Kliknito.cz,context,Desktop,macOS,Žena,40 - 59,Ústecký kraj,9358,22,1,239.84,169.41
2026-08-19,Kliknito.cz,context,Desktop,macOS,Žena,40 - 59,Liberecký kraj,103475,267,11,2638.28,1873.19
2026-08-19,Kliknito.cz,context,Desktop,macOS,Žena,40 - 59,Královéhradecký kraj,2643,6,0,0.0,47.85
2026-08-19,Kliknito.cz,context,Desktop,macOS,Žena,40 - 59,Pardubický kraj,8110,20,2,479.69,146.81
2026-08-19,Kliknito.cz,context,Desktop,macOS,Žena,40 - 59,Kraj Vysočina,7783,23,3,719.53,140.89
2026-08-19,Kliknito.cz,context,Desktop,macOS,Žena,40 - 59,Jihomoravský kraj,12195,40,2,479.69,220.76
2026-08-19,Kliknito.cz,context,Desktop,macOS,Žena,40 - 59,Olomoucký kraj,6169,5,0,0.0,111.68
2026-08-19,Kliknito.cz,context,Desktop,macOS,Žena,40 - 59,Zlínský kraj,16450,48,2,479.69,297.79
2026-08-19,Kliknito.cz,context,Desktop,macOS,Žena,40 - 59,Moravskoslezský kraj,27257,65,3,719.53,493.43
2026-08-19,Kliknito.cz,context,Tv,Tizen,Žena,25 - 39,Hlavní město Praha,1,0,0,0.0,0.0
2026-08-19,Kliknito.cz,context,Tv,Tizen,Žena,25 - 39,Středočeský kraj,1,0,0,0.0,0.0
2026-08-19,Kliknito.cz,context,Tv,Tizen,Žena,25 - 39,Jihočeský kraj,1,0,0,0.0,0.0
2026-08-19,Kliknito.cz,context,Tv,Tizen,Žena,25 - 39,Plzeňský kraj,1,0,0,0.0,0.0
2026-08-19,Kliknito.cz,context,Tv,Tizen,Žena,25 - 39,Karlovarský kraj,1,0,0,0.0,0.0
2026-08-19,Kliknito.cz,context,Tv,Tizen,Žena,25 - 39,Ústecký kraj,1,0,0,0.0,0.0
2026-08-19,Kliknito.cz,context,Tv,Tizen,Žena,25 - 39,Liberecký kraj,1,0,0,0.0,0.0
2026-08-19,Kliknito.cz,context,Tv,Tizen,Žena,25 - 39,Královéhradecký kraj,1,0,0,0.0,0.0
2026-08-19,Kliknito.cz,context,Tv,Tizen,Žena,25 - 39,Pardubický kraj,1,0,0,0.0,0.0
2026-08-19,Kliknito.cz,context,Tv,Tizen,Žena,25 - 39,Kraj Vysočina,1,0,0,0.0,0.0
2026-08-19,Kliknito.cz,context,Tv,Tizen,Žena,25 - 39,Jihomoravský kraj,1,0,0,0.0,0.0
2026-08-19,Kliknito.cz,context,Tv,Tizen,Žena,25 - 39,Olomoucký kraj,1,0,0,0.0,0.0
2026-08-19,Kliknito.cz,context,Tv,Tizen,Žena,25 - 39,Zlínský kraj,1,0,0,0.0,0.0
2026-08-19,Kliknito.cz,context,Tv,Tizen,Žena,25 - 39,Moravskoslezský kraj,1,0,0,0.0,0.0
2026-08-19,Kliknito.cz,context,Console,Android,Žena,Neznámý,Hlavní město Praha,1,0,0,0.0,0.0
2026-08-19,Kliknito.cz,context,Console,Android,Žena,Neznámý,Středočeský kraj,1,0,0,0.0,0.0
2026-08-19,Kliknito.cz,context,Console,Android,Žena,Neznámý,Jihočeský kraj,1,0,0,0.0,0.0
2026-08-19,Kliknito.cz,context,Console,Android,Žena,Neznámý,Plzeňský kraj,1,0,0,0.0,0.0
2026-08-19,Kliknito.cz,context,Console,Android,Žena,Neznámý,Karlovarský kraj,1,0,0,0.0,0.0
2026-08-19,Kliknito.cz,context,Console,Android,Žena,Neznámý,Ústecký kraj,1,0,0,0.0,0.0
2026-08-19,Kliknito.cz,context,Console,Android,Žena,Neznámý,Liberecký kraj,1,0,0,0.0,0.0
2026-08-19,Kliknito.cz,context,Console,Android,Žena,Neznámý,Královéhradecký kraj,1,0,0,0.0,0.0
2026-08-19,Kliknito.cz,context,Console,Android,Žena,Neznámý,Pardubický kraj,1,0,0,0.0,0.0
2026-08-19,Kliknito.cz,context,Console,Android,Žena,Neznámý,Kraj Vysočina,1,0,0,0.0,0.0
2026-08-19,Kliknito.cz,context,Console,Android,Žena,Neznámý,Jihomoravský kraj,1,0,0,0.0,0.0
2026-08-19,Kliknito.cz,context,Console,Android,Žena,Neznámý,Olomoucký kraj,1,0,0,0.0,0.0
2026-08-19,Kliknito.cz,context,Console,Android,Žena,Neznámý,Zlínský kraj,1,0,0,0.0,0.0
2026-08-19,Kliknito.cz,context,Console,Android,Žena,Neznámý,Moravskoslezský kraj,1,0,0,0.0,0.0
2026-08-19,Kliknito.cz,context,MediaHub,,Muž,60+,Hlavní město Praha,1,0,0,0.0,0.0
2026-08-19,Kliknito.cz,context,MediaHub,,Muž,60+,Středočeský kraj,2,0,0,0.0,0.0
2026-08-19,Kliknito.cz,context,MediaHub,,Muž,60+,Jihočeský kraj,1,0,0,0.0,0.0
2026-08-19,Kliknito.cz,context,MediaHub,,Muž,60+,Plzeňský kraj,2,0,0,0.0,0.0
2026-08-19,Kliknito.cz,context,MediaHub,,Muž,60+,Karlovarský kraj,2,0,0,0.0,0.0
2026-08-19,Kliknito.cz,context,MediaHub,,Muž,60+,Ústecký kraj,4,0,0,0.0,0.0
2026-08-19,Kliknito.cz,context,MediaHub,,Muž,60+,Liberecký kraj,3,0,0,0.0,0.0
2026-08-19,Kliknito.cz,context,MediaHub,,Muž,60+,Královéhradecký kraj,1,0,0,0.0,0.0
2026-08-19,Kliknito.cz,context,MediaHub,,Muž,60+,Pardubický kraj,6,0,0,0.0,0.0
2026-08-19,Kliknito.cz,context,MediaHub,,Muž,60+,Kraj Vysočina,3,0,0,0.0,0.0
2026-08-19,Kliknito.cz,context,MediaHub,,Muž,60+,Jihomoravský kraj,2,0,0,0.0,0.0
2026-08-19,Kliknito.cz,context,MediaHub,,Muž,60+,Olomoucký kraj,1,0,0,0.0,0.0
2026-08-19,Kliknito.cz,context,MediaHub,,Muž,60+,Zlínský kraj,5,0,0,0.0,0.0
2026-08-19,Kliknito.cz,context,MediaHub,,Muž,60+,Moravskoslezský kraj,3,0,0,0.0,0.0
2026-08-19,Kliknito.cz,context,Desktop,ChromeOS,Žena,25 - 39,Hlavní město Praha,25,0,0,0.0,0.21
2026-08-19,Kliknito.cz,context,Desktop,ChromeOS,Žena,25 - 39,Středočeský kraj,30,0,0,0.0,0.25
2026-08-19,Kliknito.cz,context,Desktop,ChromeOS,Žena,25 - 39,Jihočeský kraj,26,0,0,0.0,0.21
2026-08-19,Kliknito.cz,context,Desktop,ChromeOS,Žena,25 - 39,Plzeňský kraj,135,0,0,0.0,1.12
2026-08-19,Kliknito.cz,context,Desktop,ChromeOS,Žena,25 - 39,Karlovarský kraj,81,0,0,0.0,0.67
2026-08-19,Kliknito.cz,context,Desktop,ChromeOS,Žena,25 - 39,Ústecký kraj,2,0,0,0.0,0.02
2026-08-19,Kliknito.cz,context,Desktop,ChromeOS,Žena,25 - 39,Liberecký kraj,47,0,0,0.0,0.39
2026-08-19,Kliknito.cz,context,Desktop,ChromeOS,Žena,25 - 39,Královéhradecký kraj,11,0,0,0.0,0.09
2026-08-19,Kliknito.cz,context,Desktop,ChromeOS,Žena,25 - 39,Pardubický kraj,193,2,0,0.0,1.59
2026-08-19,Kliknito.cz,context,Desktop,ChromeOS,Žena,25 - 39,Kraj Vysočina,21,0,0,0.0,0.17
2026-08-19,Kliknito.cz,context,Desktop,ChromeOS,Žena,25 - 39,Jihomoravský kraj,63,0,0,0.0,0.52
2026-08-19,Kliknito.cz,context,Desktop,ChromeOS,Žena,25 - 39,Olomoucký kraj,29,0,0,0.0,0.24
2026-08-19,Kliknito.cz,context,Desktop,ChromeOS,Žena,25 - 39,Zlínský kraj,139,0,0,0.0,1.15
2026-08-19,Kliknito.cz,context,Desktop,ChromeOS,Žena,25 - 39,Moravskoslezský kraj,4,0,0,0.0,0.03
2026-08-19,Kopačka.cz,context,SmartPhone,Android,Neznámý,Neznámý,Hlavní město Praha,6304,11,0,0.0,48.48
2026-08-19,Kopačka.cz,context,SmartPhone,Android,Neznámý,Neznámý,Středočeský kraj,385,2,0,0.0,2.96
2026-08-19,Kopačka.cz,context,SmartPhone,Android,Neznámý,Neznámý,Jihočeský kraj,446,1,0,0.0,3.43
2026-08-19,Kopačka.cz,context,SmartPhone,Android,Neznámý,Neznámý,Plzeňský kraj,18,0,0,0.0,0.14
2026-08-19,Kopačka.cz,context,SmartPhone,Android,Neznámý,Neznámý,Karlovarský kraj,6037,9,0,0.0,46.43
2026-08-19,Kopačka.cz,context,SmartPhone,Android,Neznámý,Neznámý,Ústecký kraj,1423,5,0,0.0,10.94
2026-08-19,Kopačka.cz,context,SmartPhone,Android,Neznámý,Neznámý,Liberecký kraj,1869,4,0,0.0,14.37
2026-08-19,Kopačka.cz,context,SmartPhone,Android,Neznámý,Neznámý,Královéhradecký kraj,10030,22,0,0.0,77.14
2026-08-19,Kopačka.cz,context,SmartPhone,Android,Neznámý,Neznámý,Pardubický kraj,10335,28,0,0.0,79.48
2026-08-19,Kopačka.cz,context,SmartPhone,Android,Neznámý,Neznámý,Kraj Vysočina,1876,5,0,0.0,14.43
2026-08-19,Kopačka.cz,context,SmartPhone,Android,Neznámý,Neznámý,Jihomoravský kraj,3763,14,0,0.0,28.94
2026-08-19,Kopačka.cz,context,SmartPhone,Android,Neznámý,Neznámý,Olomoucký kraj,1492,6,0,0.0,11.47
2026-08-19,Kopačka.cz,context,SmartPhone,Android,Neznámý,Neznámý,Zlínský kraj,2361,5,0,0.0,18.16
2026-08-19,Kopačka.cz,context,SmartPhone,Android,Neznámý,Neznámý,Moravskoslezský kraj,12470,26,0,0.0,95.9
2026-08-19,Kopačka.cz,context,MediaHub,Android,Neznámý,Neznámý,Hlavní město Praha,4,0,0,0.0,0.54
2026-08-19,Kopačka.cz,context,MediaHub,Android,Neznámý,Neznámý,Středočeský kraj,1,0,0,0.0,0.14
2026-08-19,Kopačka.cz,context,MediaHub,Android,Neznámý,Neznámý,Jihočeský kraj,5,0,0,0.0,0.68
2026-08-19,Kopačka.cz,context,MediaHub,Android,Neznámý,Neznámý,Plzeňský kraj,1,0,0,0.0,0.14
2026-08-19,Kopačka.cz,context,MediaHub,Android,Neznámý,Neznámý,Karlovarský kraj,1,0,0,0.0,0.14
2026-08-19,Kopačka.cz,context,MediaHub,Android,Neznámý,Neznámý,Ústecký kraj,1,0,0,0.0,0.14
2026-08-19,Kopačka.cz,context,MediaHub,Android,Neznámý,Neznámý,Liberecký kraj,1,0,0,0.0,0.14
2026-08-19,Kopačka.cz,context,MediaHub,Android,Neznámý,Neznámý,Královéhradecký kraj,2,1,0,0.0,0.27
2026-08-19,Kopačka.cz,context,MediaHub,Android,Neznámý,Neznámý,Pardubický kraj,1,0,0,0.0,0.14
2026-08-19,Kopačka.cz,context,MediaHub,Android,Neznámý,Neznámý,Kraj Vysočina,3,0,0,0.0,0.41
2026-08-19,Kopačka.cz,context,MediaHub,Android,Neznámý,Neznámý,Jihomoravský kraj,1,0,0,0.0,0.14
2026-08-19,Kopačka.cz,context,MediaHub,Android,Neznámý,Neznámý,Olomoucký kraj,1,0,0,0.0,0.14
2026-08-19,Kopačka.cz,context,MediaHub,Android,Neznámý,Neznámý,Zlínský kraj,4,0,0,0.0,0.54
2026-08-19,Kopačka.cz,context,MediaHub,Android,Neznámý,Neznámý,Moravskoslezský kraj,1,0,0,0.0,0.14
2026-08-19,Kopačka.cz,context,Desktop,Windows,Neznámý,60+,Hlavní město Praha,10,0,0,0.0,0.05
2026-08-19,Kopačka.cz,context,Desktop,Windows,Neznámý,60+,Středočeský kraj,18,0,0,0.0,0.08
2026-08-19,Kopačka.cz,context,Desktop,Windows,Neznámý,60+,Jihočeský kraj,4,0,0,0.0,0.02
2026-08-19,Kopačka.cz,context,Desktop,Windows,Neznámý,60+,Plzeňský kraj,15,0,0,0.0,0.07
2026-08-19,Kopačka.cz,context,Desktop,Windows,Neznámý,60+,Karlovarský kraj,22,0,0,0.0,0.1
2026-08-19,Kopačka.cz,context,Desktop,Windows,Neznámý,60+,Ústecký kraj,19,0,0,0.0,0.09
2026-08-19,Kopačka.cz,context,Desktop,Windows,Neznámý,60+,Liberecký kraj,25,0,0,0.0,0.12
2026-08-19,Kopačka.cz,context,Desktop,Windows,Neznámý,60+,Královéhradecký kraj,13,0,0,0.0,0.06
2026-08-19,Kopačka.cz,context,Desktop,Windows,Neznámý,60+,Pardubický kraj,11,0,0,0.0,0.05
2026-08-19,Kopačka.cz,context,Desktop,Windows,Neznámý,60+,Kraj Vysočina,21,0,0,0.0,0.1
2026-08-19,Kopačka.cz,context,Desktop,Windows,Neznámý,60+,Jihomoravský kraj,6,0,0,0.0,0.03
2026-08-19,Kopačka.cz,context,Desktop,Windows,Neznámý,60+,Olomoucký kraj,1,0,0,0.0,0.0
2026-08-19,Kopačka.cz,context,Desktop,Windows,Neznámý,60+,Zlínský kraj,12,0,0,0.0,0.06
2026-08-19,Kopačka.cz,context,Desktop,Windows,Neznámý,60+,Moravskoslezský kraj,37,0,0,0.0,0.17
2026-08-19,Kopačka.cz,context,SmartPhone,,Žena,60+,Hlavní město Praha,600,2,0,0.0,9.13
2026-08-19,Kopačka.cz,context,SmartPhone,,Žena,60+,Středočeský kraj,599,2,0,0.0,9.12
2026-08-19,Kopačka.cz,context,SmartPhone,,Žena,60+,Jihočeský kraj,47,0,0,0.0,0.72
2026-08-19,Kopačka.cz,context,SmartPhone,,Žena,60+,Plzeňský kraj,678,5,0,0.0,10.32
2026-08-19,Kopačka.cz,context,SmartPhone,,Žena,60+,Karlovarský kraj,231,0,0,0.0,3.52
2026-08-19,Kopačka.cz,context,SmartPhone,,Žena,60+,Ústecký kraj,165,0,0,0.0,2.51
2026-08-19,Kopačka.cz,context,SmartPhone,,Žena,60+,Liberecký kraj,115,2,0,0.0,1.75
2026-08-19,Kopačka.cz,context,SmartPhone,,Žena,60+,Královéhradecký kraj,559,0,0,0.0,8.51
2026-08-19,Kopačka.cz,context,SmartPhone,,Žena,60+,Pardubický kraj,1240,4,0,0.0,18.87
2026-08-19,Kopačka.cz,context,SmartPhone,,Žena,60+,Kraj Vysočina,1057,4,0,0.0,16.08
2026-08-19,Kopačka.cz,context,SmartPhone,,Žena,60+,Jihomoravský kraj,742,4,0,0.0,11.29
2026-08-19,Kopačka.cz,context,SmartPhone,,Žena,60+,Olomoucký kraj,79,0,0,0.0,1.2
2026-08-19,Kopačka.cz,context,SmartPhone,,Žena,60+,Zlínský kraj,95,0,0,0.0,1.45
2026-08-19,Kopačka.cz,context,SmartPhone,,Žena,60+,Moravskoslezský kraj,150,0,0,0.0,2.28
2026-08-19,Kámoši.net,context,Tablet,Android,Neznámý,Neznámý,Hlavní město Praha,1,0,0,0.0,0.0
2026-08-19,Kámoši.net,context,Tablet,Android,Neznámý,Neznámý,Středočeský kraj,44,0,0,0.0,0.0
2026-08-19,Kámoši.net,context,Tablet,Android,Neznámý,Neznámý,Jihočeský kraj,19,0,0,0.0,0.0
2026-08-19,Kámoši.net,context,Tablet,Android,Neznámý,Neznámý,Plzeňský kraj,31,0,0,0.0,0.0
2026-08-19,Kámoši.net,context,Tablet,Android,Neznámý,Neznámý,Karlovarský kraj,13,0,0,0.0,0.0
2026-08-19,Kámoši.net,context,Tablet,Android,Neznámý,Neznámý,Ústecký kraj,35,0,0,0.0,0.0
2026-08-19,Kámoši.net,context,Tablet,Android,Neznámý,Neznámý,Liberecký kraj,30,0,0,0.0,0.0
2026-08-19,Kámoši.net,context,Tablet,Android,Neznámý,Neznámý,Královéhradecký kraj,4,0,0,0.0,0.0
2026-08-19,Kámoši.net,context,Tablet,Android,Neznámý,Neznámý,Pardubický kraj,4,0,0,0.0,0.0
2026-08-19,Kámoši.net,context,Tablet,Android,Neznámý,Neznámý,Kraj Vysočina,1,0,0,0.0,0.0
2026-08-19,Kámoši.net,context,Tablet,Android,Neznámý,Neznámý,Jihomoravský kraj,29,0,0,0.0,0.0
2026-08-19,Kámoši.net,context,Tablet,Android,Neznámý,Neznámý,Olomoucký kraj,51,0,0,0.0,0.0
2026-08-19,Kámoši.net,context,Tablet,Android,Neznámý,Neznámý,Zlínský kraj,23,0,0,0.0,0.0
2026-08-19,Kámoši.net,context,Tablet,Android,Neznámý,Neznámý,Moravskoslezský kraj,1,0,0,0.0,0.0
2026-08-19,Pozdní Zprávy,context,SmartPhone,iOS,Neznámý,25 - 39,Hlavní město Praha,82,0,0,0.0,0.16
2026-08-19,Pozdní Zprávy,context,SmartPhone,iOS,Neznámý,25 - 39,Středočeský kraj,8,0,0,0.0,0.02
2026-08-19,Pozdní Zprávy,context,SmartPhone,iOS,Neznámý,25 - 39,Jihočeský kraj,33,0,0,0.0,0.06
2026-08-19,Pozdní Zprávy,context,SmartPhone,iOS,Neznámý,25 - 39,Plzeňský kraj,15,0,0,0.0,0.03
2026-08-19,Pozdní Zprávy,context,SmartPhone,iOS,Neznámý,25 - 39,Karlovarský kraj,44,0,0,0.0,0.08
2026-08-19,Pozdní Zprávy,context,SmartPhone,iOS,Neznámý,25 - 39,Ústecký kraj,331,0,0,0.0,0.63
2026-08-19,Pozdní Zprávy,context,SmartPhone,iOS,Neznámý,25 - 39,Liberecký kraj,7,0,0,0.0,0.01
2026-08-19,Pozdní Zprávy,context,SmartPhone,iOS,Neznámý,25 - 39,Královéhradecký kraj,13,0,0,0.0,0.02
2026-08-19,Pozdní Zprávy,context,SmartPhone,iOS,Neznámý,25 - 39,Pardubický kraj,51,0,0,0.0,0.1
2026-08-19,Pozdní Zprávy,context,SmartPhone,iOS,Neznámý,25 - 39,Kraj Vysočina,2,0,0,0.0,0.0
2026-08-19,Pozdní Zprávy,context,SmartPhone,iOS,Neznámý,25 - 39,Jihomoravský kraj,6,0,0,0.0,0.01
2026-08-19,Pozdní Zprávy,context,SmartPhone,iOS,Neznámý,25 - 39,Olomoucký kraj,34,0,0,0.0,0.07
2026-08-19,Pozdní Zprávy,context,SmartPhone,iOS,Neznámý,25 - 39,Zlínský kraj,13,0,0,0.0,0.02
2026-08-19,Pozdní Zprávy,context,SmartPhone,iOS,Neznámý,25 - 39,Moravskoslezský kraj,30,0,0,0.0,0.06
2026-08-19,Pozdní Zprávy,context,SmartPhone,Ubuntu,Neznámý,Neznámý,Hlavní město Praha,1,0,0,0.0,0.0
